394762.000, -113.680000, -450.538000, 604.483000, 0.010, 0.012, 0.025
394763.000, -118.897000, -474.341000, 604.027000, 0.010, 0.012, 0.025
394764.000, -126.405000, -498.381000, 603.786000, 0.010, 0.012, 0.026
394765.000, -138.806000, -520.898000, 604.156000, 0.010, 0.012, 0.026
394766.000, -157.818000, -537.700000, 606.273000, 0.010, 0.012, 0.026
394767.000, -181.026000, -543.808000, 609.278000, 0.010, 0.012, 0.026
394768.000, -202.384000, -537.257000, 611.646000, 0.010, 0.012, 0.026
394769.000, -215.255000, -521.549000, 613.249000, 0.010, 0.012, 0.026
394770.000, -217.339000, -504.072000, 614.064000, 0.010, 0.012, 0.026
394771.000, -211.163000, -490.708000, 613.547000, 0.010, 0.012, 0.026
394772.000, -199.211000, -484.058000, 612.384000, 0.010, 0.012, 0.026
394773.000, -185.919000, -485.786000, 611.121000, 0.010, 0.012, 0.026
394774.000, -175.995000, -495.459000, 610.174000, 0.010, 0.012, 0.026
394775.000, -172.148000, -509.923000, 610.311000, 0.010, 0.012, 0.026
394776.000, -172.311000, -525.761000, 612.266000, 0.010, 0.012, 0.026
394777.000, -173.499000, -541.578000, 614.866000, 0.010, 0.012, 0.026
394778.000, -175.040000, -557.318000, 616.688000, 0.010, 0.012, 0.026
394779.000, -176.579000, -573.405000, 618.138000, 0.010, 0.012, 0.026
394780.000, -177.700000, -589.644000, 619.772000, 0.010, 0.012, 0.026
394781.000, -178.478000, -606.098000, 621.511000, 0.010, 0.012, 0.025
394782.000, -178.914000, -622.382000, 623.594000, 0.010, 0.012, 0.025
394783.000, -179.102000, -638.313000, 625.764000, 0.010, 0.012, 0.025
394784.000, -179.420000, -654.245000, 627.792000, 0.010, 0.012, 0.025
394785.000, -179.825000, -670.045000, 629.725000, 0.010, 0.012, 0.025
394786.000, -180.431000, -685.905000, 631.745000, 0.010, 0.012, 0.025
394787.000, -181.340000, -701.821000, 633.337000, 0.010, 0.012, 0.025
394788.000, -182.719000, -717.734000, 634.437000, 0.010, 0.012, 0.025
394789.000, -184.606000, -733.852000, 634.784000, 0.010, 0.012, 0.025
394790.000, -186.735000, -750.273000, 634.657000, 0.010, 0.012, 0.025
394791.000, -188.866000, -767.041000, 634.843000, 0.010, 0.012, 0.025
394792.000, -191.066000, -784.160000, 635.134000, 0.010, 0.012, 0.025
394793.000, -193.662000, -801.738000, 635.179000, 0.010, 0.012, 0.025
394794.000, -196.827000, -819.555000, 635.078000, 0.010, 0.012, 0.025
394795.000, -200.532000, -837.595000, 634.528000, 0.010, 0.012, 0.025
394796.000, -204.447000, -855.772000, 633.689000, 0.010, 0.012, 0.025
394797.000, -208.169000, -873.919000, 632.630000, 0.010, 0.012, 0.025
394798.000, -211.505000, -892.094000, 631.405000, 0.010, 0.012, 0.025
394799.000, -214.341000, -910.283000, 630.055000, 0.010, 0.012, 0.025
394800.000, -216.820000, -928.435000, 628.425000, 0.010, 0.012, 0.025
394801.000, -219.390000, -946.737000, 626.799000, 0.010, 0.012, 0.025
394802.000, -223.390000, -964.887000, 625.719000, 0.010, 0.012, 0.025
394803.000, -231.106000, -981.387000, 625.267000, 0.010, 0.012, 0.025
394804.000, -243.703000, -992.746000, 625.374000, 0.010, 0.012, 0.025
394805.000, -258.479000, -995.864000, 625.666000, 0.010, 0.012, 0.026
394806.000, -270.671000, -990.815000, 625.020000, 0.010, 0.012, 0.026
394807.000, -277.839000, -980.792000, 622.627000, 0.010, 0.012, 0.026
394808.000, -279.417000, -968.926000, 619.281000, 0.010, 0.012, 0.026
394809.000, -276.650000, -957.321000, 615.843000, 0.010, 0.012, 0.026
394810.000, -269.260000, -946.343000, 612.672000, 0.010, 0.012, 0.026
394811.000, -258.734000, -937.575000, 610.564000, 0.010, 0.012, 0.026
394812.000, -246.542000, -931.960000, 609.169000, 0.010, 0.012, 0.026
394813.000, -233.692000, -929.850000, 607.858000, 0.010, 0.012, 0.026
394814.000, -221.054000, -930.700000, 605.898000, 0.010, 0.012, 0.026
394815.000, -208.535000, -933.850000, 605.088000, 0.010, 0.012, 0.025
394816.000, -196.779000, -937.300000, 604.329000, 0.010, 0.012, 0.025
394817.000, -185.586000, -940.584000, 603.550000, 0.010, 0.012, 0.025
394818.000, -175.004000, -943.075000, 602.588000, 0.010, 0.012, 0.025
394819.000, -165.341000, -944.272000, 601.132000, 0.010, 0.012, 0.025
394820.000, -156.597000, -944.111000, 599.420000, 0.010, 0.012, 0.025
394821.000, -148.704000, -942.795000, 597.755000, 0.010, 0.012, 0.025
394822.000, -141.365000, -940.831000, 595.757000, 0.010, 0.012, 0.025
394823.000, -134.229000, -938.576000, 593.765000, 0.010, 0.012, 0.025
394824.000, -127.022000, -936.189000, 592.120000, 0.010, 0.012, 0.025
394825.000, -119.621000, -933.913000, 590.945000, 0.010, 0.012, 0.025
394826.000, -112.132000, -931.762000, 590.028000, 0.010, 0.012, 0.025
394827.000, -104.755000, -929.569000, 589.217000, 0.010, 0.012, 0.025
394828.000, -97.406000, -927.235000, 588.401000, 0.010, 0.012, 0.025
394829.000, -89.952000, -925.024000, 587.633000, 0.010, 0.012, 0.025
394830.000, -82.719000, -922.888000, 586.838000, 0.010, 0.012, 0.026
394831.000, -75.620000, -920.604000, 585.896000, 0.010, 0.012, 0.026
394832.000, -68.709000, -918.267000, 585.043000, 0.010, 0.012, 0.026
394833.000, -61.974000, -915.959000, 584.295000, 0.010, 0.012, 0.026
394834.000, -55.528000, -913.638000, 583.718000, 0.010, 0.012, 0.026
394835.000, -49.097000, -911.141000, 583.385000, 0.010, 0.012, 0.026
394836.000, -42.206000, -908.816000, 583.060000, 0.010, 0.012, 0.025
394837.000, -34.598000, -906.900000, 582.835000, 0.010, 0.012, 0.025
394838.000, -25.984000, -905.497000, 582.523000, 0.010, 0.012, 0.025
394839.000, -16.692000, -904.352000, 582.654000, 0.010, 0.012, 0.025
394840.000, -6.817000, -902.969000, 582.817000, 0.010, 0.012, 0.025
394841.000, 3.275000, -901.143000, 582.678000, 0.010, 0.012, 0.025
394842.000, 13.650000, -898.921000, 582.429000, 0.010, 0.012, 0.025
394843.000, 24.218000, -896.167000, 582.003000, 0.010, 0.012, 0.025
394844.000, 34.787000, -892.851000, 581.359000, 0.010, 0.012, 0.025
394845.000, 45.312000, -889.058000, 580.906000, 0.010, 0.012, 0.025
394846.000, 55.954000, -885.029000, 580.563000, 0.010, 0.012, 0.025
394847.000, 66.848000, -881.026000, 580.313000, 0.010, 0.012, 0.025
394848.000, 77.811000, -877.363000, 579.848000, 0.010, 0.012, 0.025
394849.000, 88.850000, -874.136000, 579.165000, 0.010, 0.012, 0.025
394850.000, 99.720000, -871.186000, 578.511000, 0.010, 0.012, 0.025
394851.000, 110.490000, -868.360000, 577.908000, 0.010, 0.012, 0.025
394852.000, 121.055000, -865.541000, 577.363000, 0.010, 0.012, 0.025
394853.000, 131.132000, -862.573000, 576.972000, 0.010, 0.012, 0.025
394854.000, 140.680000, -859.451000, 576.975000, 0.010, 0.012, 0.025
394855.000, 149.633000, -856.539000, 576.875000, 0.010, 0.012, 0.025
394856.000, 157.864000, -854.138000, 576.552000, 0.010, 0.012, 0.025
394857.000, 165.370000, -852.183000, 575.833000, 0.010, 0.012, 0.025
394858.000, 172.442000, -850.545000, 574.988000, 0.010, 0.012, 0.025
394859.000, 179.320000, -848.806000, 574.599000, 0.010, 0.012, 0.025
394860.000, 185.885000, -846.689000, 574.896000, 0.010, 0.012, 0.025
394861.000, 192.369000, -844.249000, 575.288000, 0.010, 0.012, 0.025
394862.000, 198.867000, -841.714000, 575.573000, 0.010, 0.012, 0.025
394863.000, 205.344000, -839.319000, 575.678000, 0.010, 0.012, 0.025
394864.000, 211.846000, -837.069000, 575.865000, 0.010, 0.012, 0.025
394865.000, 218.277000, -834.939000, 576.173000, 0.010, 0.012, 0.025
394866.000, 224.473000, -832.904000, 576.194000, 0.010, 0.012, 0.025
394867.000, 230.388000, -831.154000, 575.989000, 0.010, 0.012, 0.025
394868.000, 236.173000, -829.507000, 575.660000, 0.010, 0.012, 0.025
394869.000, 241.706000, -827.852000, 575.479000, 0.010, 0.012, 0.025
394870.000, 247.016000, -826.250000, 575.365000, 0.010, 0.012, 0.025
394871.000, 252.516000, -825.023000, 575.105000, 0.010, 0.012, 0.025
394872.000, 257.724000, -824.148000, 574.984000, 0.010, 0.012, 0.025
394873.000, 262.839000, -823.169000, 574.700000, 0.010, 0.012, 0.025
394874.000, 267.960000, -822.017000, 574.367000, 0.010, 0.012, 0.025
394875.000, 273.236000, -820.437000, 573.832000, 0.010, 0.012, 0.025
394876.000, 278.794000, -818.593000, 572.907000, 0.010, 0.012, 0.025
394877.000, 284.472000, -816.484000, 572.111000, 0.010, 0.012, 0.025
394878.000, 290.142000, -814.349000, 571.465000, 0.010, 0.012, 0.025
394879.000, 295.790000, -812.450000, 570.864000, 0.010, 0.012, 0.025
394880.000, 301.334000, -810.827000, 569.902000, 0.010, 0.012, 0.025
394881.000, 306.818000, -809.251000, 569.006000, 0.010, 0.012, 0.025
394882.000, 312.110000, -807.581000, 568.054000, 0.010, 0.012, 0.025
394883.000, 317.199000, -805.858000, 566.894000, 0.010, 0.012, 0.025
394884.000, 322.137000, -804.074000, 565.846000, 0.010, 0.012, 0.025
394885.000, 327.149000, -802.331000, 564.849000, 0.010, 0.012, 0.025
394886.000, 332.152000, -800.771000, 563.732000, 0.010, 0.012, 0.025
394887.000, 337.108000, -799.069000, 562.919000, 0.010, 0.012, 0.025
394888.000, 342.308000, -797.213000, 562.442000, 0.010, 0.012, 0.025
394889.000, 347.812000, -795.365000, 562.374000, 0.010, 0.012, 0.025
394890.000, 353.327000, -793.406000, 563.372000, 0.010, 0.012, 0.025
394891.000, 359.219000, -791.450000, 564.848000, 0.010, 0.012, 0.025
394892.000, 365.193000, -789.752000, 566.102000, 0.010, 0.012, 0.025
394893.000, 371.238000, -788.193000, 566.729000, 0.010, 0.012, 0.025
394894.000, 377.655000, -786.442000, 567.421000, 0.010, 0.012, 0.025
394895.000, 384.219000, -784.453000, 568.428000, 0.010, 0.012, 0.025
394896.000, 390.778000, -782.354000, 569.211000, 0.010, 0.012, 0.025
394897.000, 397.349000, -780.409000, 569.688000, 0.010, 0.012, 0.025
394898.000, 403.657000, -778.600000, 569.954000, 0.010, 0.012, 0.025
394899.000, 409.861000, -776.662000, 570.379000, 0.010, 0.012, 0.025
394900.000, 416.019000, -774.489000, 571.095000, 0.010, 0.012, 0.025
394901.000, 422.384000, -772.273000, 571.742000, 0.010, 0.012, 0.025
394902.000, 429.045000, -770.211000, 572.113000, 0.010, 0.012, 0.025
394903.000, 435.726000, -768.128000, 572.305000, 0.010, 0.012, 0.025
394904.000, 442.630000, -765.968000, 572.522000, 0.010, 0.012, 0.025
394905.000, 449.786000, -763.771000, 572.649000, 0.010, 0.012, 0.025
394906.000, 457.013000, -761.479000, 572.919000, 0.010, 0.012, 0.025
394907.000, 464.356000, -759.082000, 573.741000, 0.010, 0.012, 0.025
394908.000, 471.639000, -756.615000, 574.672000, 0.010, 0.012, 0.025
394909.000, 478.807000, -754.235000, 575.575000, 0.010, 0.012, 0.025
394910.000, 485.680000, -751.971000, 576.583000, 0.010, 0.012, 0.025
394911.000, 492.685000, -749.925000, 577.213000, 0.010, 0.012, 0.025
394912.000, 499.763000, -748.130000, 577.375000, 0.010, 0.012, 0.025
394913.000, 506.606000, -746.411000, 577.393000, 0.010, 0.012, 0.025
394914.000, 513.278000, -744.647000, 577.456000, 0.010, 0.012, 0.025
394915.000, 519.792000, -742.986000, 577.621000, 0.010, 0.012, 0.025
394916.000, 526.146000, -741.499000, 577.553000, 0.010, 0.012, 0.025
394917.000, 532.128000, -740.112000, 577.288000, 0.010, 0.012, 0.025
394918.000, 537.764000, -738.685000, 576.727000, 0.010, 0.012, 0.025
394919.000, 543.216000, -737.257000, 575.715000, 0.010, 0.012, 0.025
394920.000, 548.326000, -735.732000, 574.446000, 0.010, 0.012, 0.025
394921.000, 553.250000, -733.881000, 573.447000, 0.010, 0.012, 0.025
394922.000, 558.087000, -731.692000, 572.709000, 0.010, 0.012, 0.025
394923.000, 563.243000, -729.590000, 572.031000, 0.010, 0.012, 0.025
394924.000, 568.575000, -727.787000, 571.337000, 0.010, 0.012, 0.025
394925.000, 574.050000, -726.061000, 570.885000, 0.010, 0.012, 0.025
394926.000, 579.319000, -724.280000, 570.540000, 0.010, 0.012, 0.025
394927.000, 584.393000, -722.458000, 570.100000, 0.010, 0.012, 0.025
394928.000, 589.400000, -720.858000, 569.563000, 0.010, 0.012, 0.025
394929.000, 594.202000, -719.602000, 568.898000, 0.010, 0.012, 0.025
394930.000, 598.548000, -718.589000, 568.095000, 0.010, 0.012, 0.025
